reward,average reward,10 episode average reward,score,average score,10 episode average score
-988,-1046.15,-1186.3,0,1.35,5.1
-1841,-1065.5365853658536,-1274.5,6,1.4634146341463414,5.6
-855,-1060.5238095238096,-1281.3,5,1.5476190476190477,5.2
-1893,-1079.8837209302326,-1389.8,5,1.627906976744186,4.8
-860,-1074.8863636363637,-1375.8,5,1.7045454545454546,5.3
-1885,-1092.888888888889,-1464.3,6,1.8,5.9
-1864,-1109.6521739130435,-1468.5,5,1.8695652173913044,5.7
-1878,-1126.0,-1476.8,6,1.9574468085106382,5.2
-905,-1121.3958333333333,-1484.9,5,2.0208333333333335,4.9
-1768,-1134.591836734694,-1473.7,10,2.183673469387755,5.3
-1691,-1145.72,-1544.0,14,2.42,6.7
-1766,-1157.8823529411766,-1536.5,11,2.588235294117647,7.2
-1616,-1166.6923076923076,-1612.6,18,2.8846153846153846,8.5
-1861,-1179.7924528301887,-1609.4,6,2.943396226415094,8.6
-1580,-1187.2037037037037,-1681.4,15,3.1666666666666665,9.6
-1864,-1199.509090909091,-1679.3,6,3.2181818181818183,9.6
-1678,-1208.0535714285713,-1660.7,15,3.4285714285714284,10.6
-1808,-1218.578947368421,-1653.7,9,3.526315789473684,10.9
-1741,-1227.5862068965516,-1737.3,12,3.6724137931034484,11.6
-1899,-1238.9661016949153,-1750.4,5,3.694915254237288,11.1
-765,-1231.0666666666666,-1657.8,11,3.816666666666667,10.8
-1406,-1233.9344262295083,-1621.8,27,4.19672131147541,12.4
-1801,-1243.0806451612902,-1640.3,9,4.274193548387097,11.5
-1472,-1246.7142857142858,-1601.4,24,4.587301587301587,13.3
-1725,-1254.1875,-1615.9,12,4.703125,13.0
-495,-1242.5076923076922,-1479.0,23,4.984615384615385,14.7
-1768,-1250.469696969697,-1488.0,12,5.090909090909091,14.4
-1729,-1257.6119402985075,-1480.1,15,5.2388059701492535,15.0
-1735,-1264.6323529411766,-1479.5,13,5.352941176470588,15.1
-1408,-1266.7101449275362,-1430.4,27,5.666666666666667,17.3
-1642,-1272.0714285714287,-1518.1,15,5.8,17.7
-1558,-1276.0985915492959,-1533.3,16,5.943661971830986,16.6
-1632,-1281.0416666666667,-1516.4,18,6.111111111111111,17.5
-1331,-1281.7260273972602,-1502.3,29,6.424657534246576,18.0
-1726,-1287.7297297297298,-1502.4,11,6.486486486486487,17.9
-1501,-1290.5733333333333,-1603.0,23,6.706666666666667,17.9
-648,-1282.1184210526317,-1491.0,15,6.815789473684211,18.2
-844,-1276.4285714285713,-1402.5,8,6.8311688311688314,17.5
-1458,-1278.7564102564102,-1374.8,23,7.038461538461538,18.5
-1774,-1285.0253164556962,-1411.4,11,7.0886075949367084,16.9
-1440,-1286.9625,-1391.2,25,7.3125,17.9
-1625,-1291.1358024691358,-1397.9,17,7.432098765432099,18.0
-1637,-1295.3536585365853,-1398.4,16,7.536585365853658,17.8
-1525,-1298.120481927711,-1417.8,19,7.674698795180723,16.8
-1352,-1298.7619047619048,-1380.4,29,7.928571428571429,18.6
-1784,-1304.4705882352941,-1408.7,8,7.929411764705883,17.1
-1599,-1307.8953488372092,-1503.8,19,8.05813953488372,17.5
-1747,-1312.942528735632,-1594.1,10,8.080459770114942,17.7
-1854,-1319.090909090909,-1633.7,7,8.068181818181818,16.1
-580,-1310.7865168539327,-1514.3,20,8.202247191011235,17.0
-1405,-1311.8333333333333,-1510.8,26,8.4,17.1
-1583,-1314.8131868131868,-1506.6,18,8.505494505494505,17.2
-1499,-1316.8152173913043,-1492.8,20,8.630434782608695,17.6
-1665,-1320.5591397849462,-1506.8,15,8.698924731182796,17.2
-1560,-1323.1063829787233,-1527.6,22,8.840425531914894,16.5
-765,-1317.2315789473685,-1425.7,10,8.852631578947369,16.7
-976,-1313.6770833333333,-1363.4,1,8.770833333333334,14.9
-1645,-1317.0927835051546,-1353.2,14,8.824742268041238,15.3
-1258,-1316.4897959183672,-1293.6,30,9.040816326530612,17.6
