reward,average reward,10 episode average reward,score,average score,10 episode average score
-1872,-1338.340909090909,-1325.0,5,8.272727272727273,12.7
-974,-1330.2444444444445,-1347.5,2,8.133333333333333,11.8
-888,-1320.6304347826087,-1391.1,6,8.08695652173913,9.9
-798,-1309.5106382978724,-1322.3,7,8.063829787234043,8.2
-825,-1299.4166666666667,-1228.9,6,8.020833333333334,7.6
-1840,-1310.4489795918366,-1224.2,7,8.0,7.6
-1834,-1320.92,-1230.5,8,8.0,7.2
-1873,-1331.7450980392157,-1262.7,7,7.980392156862745,6.0
-1815,-1341.0384615384614,-1344.5,9,8.0,6.8
-913,-1332.9622641509434,-1363.2,3,7.90566037735849,6.0
-1901,-1343.4814814814815,-1366.1,5,7.851851851851852,6.0
-1536,-1346.9818181818182,-1422.3,20,8.072727272727272,7.8
-1720,-1353.642857142857,-1505.5,13,8.160714285714286,8.5
-1312,-1352.9122807017543,-1556.9,28,8.508771929824562,10.6
-1890,-1362.1724137931035,-1663.4,7,8.482758620689655,10.7
-950,-1355.1864406779662,-1574.4,2,8.372881355932204,10.2
-1456,-1356.8666666666666,-1536.6,22,8.6,11.6
-883,-1349.0983606557377,-1437.6,4,8.524590163934427,11.3
-1659,-1354.0967741935483,-1422.0,17,8.661290322580646,12.1
-924,-1347.2698412698412,-1423.1,4,8.587301587301587,12.2
-1926,-1356.3125,-1425.6,5,8.53125,12.2
-1774,-1362.7384615384615,-1449.4,11,8.569230769230769,11.3
-1843,-1370.0151515151515,-1461.7,7,8.545454545454545,10.7
-1853,-1377.2238805970148,-1515.8,6,8.507462686567164,8.5
-767,-1368.25,-1403.5,11,8.544117647058824,8.9
-991,-1362.7826086956522,-1407.6,1,8.434782608695652,8.8
-1740,-1368.1714285714286,-1436.0,10,8.457142857142857,7.6
-1636,-1371.943661971831,-1511.3,13,8.52112676056338,8.5
-1770,-1377.4722222222222,-1522.4,9,8.527777777777779,7.7
-787,-1369.3835616438357,-1508.7,11,8.561643835616438,8.4
-962,-1363.8783783783783,-1412.3,2,8.472972972972974,8.1
-993,-1358.9333333333334,-1334.2,0,8.36,7.0
-995,-1354.1447368421052,-1249.4,0,8.25,6.3
-995,-1349.4805194805194,-1163.6,0,8.142857142857142,5.7
-995,-1344.9358974358975,-1186.4,0,8.038461538461538,4.6
-1734,-1349.860759493671,-1260.7,12,8.08860759493671,5.7
-1697,-1354.2,-1256.4,14,8.1625,6.1
-1889,-1360.8024691358025,-1281.7,6,8.135802469135802,5.4
-1875,-1367.0731707317073,-1292.2,6,8.109756097560975,5.1
-899,-1361.433734939759,-1303.4,4,8.060240963855422,4.4
-1009,-1357.2380952380952,-1308.1,0,7.964285714285714,4.2
-1896,-1363.5764705882352,-1398.4,5,7.929411764705883,4.7
-1729,-1367.8255813953488,-1471.8,12,7.976744186046512,5.9
