reward,average reward,10 episode average reward,score,average score,10 episode average score
534,241.31034482758622,389.3,25,16.67241379310345,23.8
336,242.91525423728814,391.8,25,16.8135593220339,24.2
250,243.03333333333333,373.0,14,16.766666666666666,23.1
-62,238.0327868852459,325.6,2,16.524590163934427,20.7
472,241.80645161290323,338.2,30,16.741935483870968,21.2
315,242.96825396825398,345.6,24,16.857142857142858,21.4
358,244.765625,323.8,22,16.9375,20.5
726,252.16923076923078,348.7,39,17.276923076923076,21.6
483,255.66666666666666,358.4,27,17.424242424242426,22.1
585,260.5820895522388,399.7,33,17.65671641791045,24.1
266,260.6617647058824,372.9,19,17.676470588235293,23.5
498,264.1014492753623,389.1,28,17.82608695652174,23.8
214,263.3857142857143,385.5,16,17.8,24.0
205,262.5633802816901,412.2,14,17.746478873239436,25.2
355,263.84722222222223,400.5,22,17.805555555555557,24.4
486,266.8904109589041,417.6,28,17.945205479452056,24.8
198,265.9594594594595,401.6,13,17.87837837837838,23.9
332,266.84,362.2,22,17.933333333333334,22.2
68,264.2236842105263,320.7,7,17.789473684210527,20.2
22,261.0779220779221,264.4,10,17.68831168831169,17.9
478,263.85897435897436,285.6,24,17.76923076923077,18.4
123,262.0759493670886,248.1,12,17.696202531645568,16.8
725,267.8625,299.2,34,17.9,18.6
61,265.30864197530866,284.8,11,17.814814814814813,18.3
302,265.7560975609756,279.5,23,17.878048780487806,18.4
373,267.04819277108436,268.2,20,17.903614457831324,17.6
390,268.51190476190476,287.4,26,18.0,18.9
394,269.98823529411766,293.6,24,18.070588235294117,19.1
514,272.8255813953488,338.2,30,18.209302325581394,21.4
596,276.5402298850575,395.6,33,18.379310344827587,23.7
-1,273.3863636363636,347.7,8,18.261363636363637,22.1
62,271.0112359550562,341.6,11,18.179775280898877,22.0
465,273.1666666666667,315.6,28,18.288888888888888,21.4
422,274.8021978021978,351.7,26,18.373626373626372,22.9
147,273.4130434782609,336.2,14,18.32608695652174,22.0
481,275.64516129032256,347.0,26,18.408602150537636,22.6
295,275.8510638297872,337.5,21,18.43617021276596,22.1
338,276.5052631578947,331.9,23,18.48421052631579,22.0
503,278.8645833333333,330.8,31,18.614583333333332,22.1
507,281.21649484536084,321.9,30,18.7319587628866,21.8
272,281.1224489795918,349.2,21,18.755102040816325,23.1
336,281.67676767676767,376.6,22,18.78787878787879,24.2
263,281.49,356.4,19,18.79,23.3
301,281.6831683168317,344.3,21,18.81188118811881,22.8
614,284.94117647058823,391.0,32,18.941176470588236,24.6
644,288.4271844660194,407.3,35,19.097087378640776,25.5
443,289.91346153846155,422.1,26,19.16346153846154,26.0
100,288.1047619047619,398.3,11,19.085714285714285,24.8
