reward,average reward,10 episode average reward,score,average score,10 episode average score
295,162.28571428571428,202.3,18,11.523809523809524,13.3
418,168.2325581395349,223.1,22,11.767441860465116,14.2
305,171.3409090909091,256.8,18,11.909090909090908,15.7
139,170.62222222222223,241.0,11,11.88888888888889,14.8
164,170.47826086956522,248.0,11,11.869565217391305,15.0
103,169.04255319148936,224.2,8,11.787234042553191,13.8
344,172.6875,214.3,19,11.9375,13.5
500,179.3673469387755,228.7,25,12.204081632653061,14.1
78,177.34,238.9,7,12.1,14.5
283,179.41176470588235,262.9,18,12.215686274509803,15.7
270,181.15384615384616,260.4,15,12.26923076923077,15.4
59,178.8490566037736,224.5,7,12.169811320754716,13.9
279,180.7037037037037,221.9,16,12.24074074074074,13.7
260,182.14545454545456,234.0,15,12.290909090909091,14.1
631,190.16071428571428,280.7,30,12.607142857142858,16.0
253,191.26315789473685,295.7,15,12.649122807017545,16.7
277,192.74137931034483,289.0,17,12.724137931034482,16.5
-59,188.47457627118644,233.1,2,12.542372881355933,14.2
176,188.26666666666668,242.9,12,12.533333333333333,14.7
64,186.2295081967213,221.0,7,12.442622950819672,13.6
-108,181.48387096774192,183.2,0,12.241935483870968,12.1
422,185.3015873015873,219.5,23,12.412698412698413,13.7
116,184.21875,203.2,10,12.375,13.1
193,184.35384615384615,196.5,13,12.384615384615385,12.9
268,185.62121212121212,160.2,14,12.409090909090908,11.3
359,188.2089552238806,170.8,21,12.537313432835822,11.9
374,190.94117647058823,180.5,19,12.632352941176471,12.1
253,191.84057971014494,211.7,15,12.666666666666666,13.4
162,191.4142857142857,210.3,12,12.657142857142857,13.4
505,195.83098591549296,254.4,26,12.845070422535212,15.3
-89,191.875,256.3,1,12.680555555555555,15.4
174,191.63013698630138,231.5,13,12.684931506849315,14.4
343,193.67567567567568,254.2,21,12.797297297297296,15.5
299,195.08,264.8,16,12.84,15.8
663,201.23684210526315,304.3,31,13.078947368421053,17.5
28,198.98701298701297,271.2,7,13.0,16.1
-77,195.44871794871796,226.1,1,12.846153846153847,14.3
542,199.83544303797467,255.0,28,13.037974683544304,15.6
39,197.825,242.7,7,12.9625,15.1
658,203.50617283950618,258.0,32,13.197530864197532,15.7
-110,199.6829268292683,255.9,0,13.036585365853659,15.6
142,198.9879518072289,252.7,10,13.0,15.3
701,204.96428571428572,288.5,32,13.226190476190476,16.4
176,204.6235294117647,276.2,13,13.223529411764705,16.1
71,203.06976744186048,217.0,7,13.151162790697674,13.7
297,204.1494252873563,243.9,17,13.195402298850574,14.7
0,201.82954545454547,251.6,5,13.102272727272727,15.1
438,204.48314606741573,241.2,24,13.224719101123595,14.7
213,204.57777777777778,258.6,13,13.222222222222221,15.3
2,202.35164835164835,193.0,4,13.12087912087912,12.5
70,200.91304347826087,211.0,8,13.065217391304348,13.3
-15,198.59139784946237,195.3,5,12.978494623655914,12.8
18,196.67021276595744,127.0,7,12.914893617021276,10.3
69,195.32631578947368,116.3,8,12.863157894736842,9.8
115,194.48958333333334,120.7,11,12.84375,10.2
-3,192.4536082474227,90.7,4,12.75257731958763,8.9
-13,190.35714285714286,89.4,4,12.66326530612245,8.8
276,191.22222222222223,73.2,15,12.686868686868687,7.9
162,190.93,68.1,12,12.68,7.8
342,192.4257425742574,102.1,19,12.742574257425742,9.3
70,191.22549019607843,102.1,7,12.686274509803921,9.2
36,189.71844660194174,107.2,5,12.611650485436893,9.2
176,189.58653846153845,123.0,11,12.596153846153847,9.6
354,191.15238095238095,151.5,20,12.666666666666666,10.8
106,190.3490566037736,150.6,9,12.632075471698114,10.6
89,189.4018691588785,159.8,8,12.588785046728972,11.0
144,188.9814814814815,175.5,12,12.583333333333334,11.8
429,191.1834862385321,190.8,22,12.669724770642201,12.5
59,189.98181818181817,180.5,7,12.618181818181819,12.0
320,191.15315315315314,178.3,17,12.657657657657658,11.8
432,193.30357142857142,214.5,21,12.732142857142858,13.2
95,192.43362831858408,220.4,9,12.699115044247788,13.6
493,195.0701754385965,252.1,26,12.81578947368421,15.1
334,196.27826086956523,250.1,20,12.878260869565217,15.1
372,197.79310344827587,276.7,22,12.956896551724139,16.4
0,196.10256410256412,267.8,5,12.88888888888889,16.1
323,197.17796610169492,285.7,16,12.915254237288135,16.5
294,197.99159663865547,272.2,17,12.949579831932773,16.0
175,197.8,283.8,12,12.941666666666666,16.5
44,196.52892561983472,256.2,7,12.892561983471074,15.5
242,196.9016393442623,237.2,16,12.918032786885245,15.0
474,199.15447154471545,275.1,24,13.008130081300813,16.5
553,202.00806451612902,281.1,27,13.120967741935484,16.6
159,201.664,263.6,11,13.104,15.7
130,201.0952380952381,239.4,11,13.087301587301587,14.6
249,201.4724409448819,264.3,16,13.11023622047244,15.7
184,201.3359375,250.4,12,13.1015625,15.3
453,203.28682170542635,266.3,24,13.186046511627907,16.0
-33,201.46923076923076,245.5,4,13.115384615384615,15.2
391,202.91603053435114,280.2,22,13.183206106870228,16.7
296,203.62121212121212,285.6,15,13.196969696969697,16.6
708,207.41353383458647,309.0,32,13.338345864661655,17.4
349,208.47014925373134,288.6,19,13.380597014925373,16.6
574,211.17777777777778,330.1,29,13.496296296296297,18.4
-63,209.16176470588235,310.8,2,13.411764705882353,17.5
699,212.73722627737226,355.8,34,13.562043795620438,19.3
138,212.19565217391303,351.2,11,13.543478260869565,19.2
223,212.27338129496403,328.2,13,13.53956834532374,18.1
67,211.2357142857143,338.2,7,13.492857142857142,18.4
290,211.79432624113474,328.1,18,13.52482269503546,18.0
285,212.30985915492957,327.0,17,13.549295774647888,18.2
496,214.2937062937063,305.8,25,13.62937062937063,17.5
164,213.94444444444446,287.3,12,13.618055555555555,16.8
178,213.69655172413792,247.7,13,13.613793103448275,15.2
23,212.3904109589041,256.3,8,13.575342465753424,15.8
323,213.14285714285714,218.7,17,13.598639455782314,14.1
226,213.22972972972974,227.5,12,13.587837837837839,14.2
329,214.00671140939596,238.1,20,13.630872483221477,14.9
58,212.96666666666667,237.2,7,13.586666666666666,14.9
